time/s,cycle number,ox/red,Capacity/mA.h
1760931.619882717,107.0,0,37.05056032852428
1776704.193689942,108.0,0,37.10583778817574
1792472.088703882,109.0,0,37.0318809412338
1808238.647719823,110.0,0,37.01448258540692
1823998.244745678,111.0,0,36.93754608943177
1839761.22156664,112.0,0,36.90047108869589
1855504.444015935,113.0,0,36.845489908747
1871244.0486704,114.0,0,36.86189897470052
1886973.164739903,115.0,0,36.83285125490446
1902706.418603428,116.0,0,36.81249707170315
1918425.346487459,117.0,0,36.72073295191656
1934123.034037955,118.0,0,36.66068497963708
1949816.046195146,119.0,0,36.6073799917344
1965509.556915503,120.0,0,36.62656084730233
1981206.300467305,121.0,0,36.6039193844876
1996881.139814436,122.0,0,36.52348219811168
2012536.487825554,123.0,0,36.44466988810641
2028188.876040874,124.0,0,36.38034844820998
2043837.025662206,125.0,0,36.39794143336449
2059491.092075136,126.0,0,36.41550827544571
2075130.858308587,127.0,0,36.37282079669017
2090752.602367695,128.0,0,36.28381166569603
2106369.661873117,129.0,0,36.23035749896029
2121973.005393351,130.0,0,36.18654990678534
2137581.400353283,131.0,0,36.20230949393551
2153373.387207747,132.0,0,36.21901797189204
2168970.600081004,133.0,0,36.13667458472219
2184558.420683369,134.0,0,36.07508340284646
2200137.247214093,135.0,0,36.0162736195667
2215711.023789853,136.0,0,36.05266918039031
2231282.797666434,137.0,0,36.05486932068121
2246837.397211552,138.0,0,36.0337819883465
2262381.512875166,139.0,0,35.96054321866646
2277910.658025503,140.0,0,35.92267484943688
2293427.436081678,141.0,0,35.87791286477999
2308946.312951036,142.0,0,35.89116517378535
2324466.286829453,143.0,0,35.86727811822375
2339989.059928443,144.0,0,35.78826554702302
2355505.922266185,145.0,0,35.73824827755098
2371015.569547705,146.0,0,35.68157694986428
2386519.822787888,147.0,0,35.62581462050921
2402023.003420112,148.0,0,35.63267880446458
2417525.293845445,149.0,0,35.59175142165797
2433013.790365342,150.0,0,35.52600458612819
2448493.703820176,151.0,0,35.48159075098378
2463963.272793759,152.0,0,35.4344862174984
2479433.32396888,153.0,0,35.45240617753812
2494908.423385978,154.0,0,35.46309244853413
2510384.292807553,155.0,0,35.41648421593518
2525853.793381698,156.0,0,35.32724666925387
2541308.878643185,157.0,0,35.28663984020568
2556752.720683239,158.0,0,35.3022194431432
2572195.946454566,159.0,0,35.28954679951008
2587636.356403641,160.0,0,35.27092060705014
2603060.397028282,161.0,0,35.20738637831198
2618470.833547197,162.0,0,35.16159643110448
2633872.981002681,163.0,0,35.11889035260349
2649272.001097808,164.0,0,35.13603627274451
2664678.845588602,165.0,0,35.14978240980695
2680080.802842211,166.0,0,35.09307682682547
2695473.753427563,167.0,0,35.01504952468954
2710853.232373755,168.0,0,34.96779972096928
2726223.195245702,169.0,0,34.92523844457202
2741591.893706426,170.0,0,34.97386483860648
2756960.966571145,171.0,0,34.96048707420564
2772313.758109547,172.0,0,34.90106758826574
2787654.090351678,173.0,0,34.84720215295967
2802980.562889151,174.0,0,34.80273809396788
2818298.456760552,175.0,0,34.80428091667723
2833616.28263025,176.0,0,34.80455042949124
2848932.737891302,177.0,0,34.77024859213803
2864241.17129074,178.0,0,34.71159605492104
2879542.906438038,179.0,0,34.65513743212128
2894828.437659319,180.0,0,34.61021119167503
2910104.565009378,181.0,0,34.57348557355925
2925378.788144737,182.0,0,34.56793970294912
2940644.719418123,183.0,0,34.51742189497799
2955904.298039582,184.0,0,34.46779811596803
2971155.929654062,185.0,0,34.42846887530644
2986401.344819136,186.0,0,34.37492080581408
3001636.216503881,187.0,0,34.36763393357126
3016875.047019616,188.0,0,34.33567276690582
3032108.539892137,189.0,0,34.29801783733454
3047336.570123486,190.0,0,34.25676059311423
3062554.180075631,191.0,0,34.21636634606593
3077773.246239351,192.0,0,34.24697118949511
3092997.322238408,193.0,0,34.27064247619246
3108221.248640438,194.0,0,34.22684039009513
3123440.14460358,195.0,0,34.14925893386243
3138641.901034266,196.0,0,34.09650202621417
3153839.128229335,197.0,0,34.05117422403717
3169028.803605732,198.0,0,34.08159353728869
3184216.902972251,199.0,0,34.06702614722363
3199399.655256227,200.0,0,34.03347939639244
3214571.769497491,201.0,0,33.9577086484375
3229733.2058575,202.0,0,33.9272403292613
3244884.804940313,203.0,0,33.87688499537956
3260035.5712182,204.0,0,33.91699944815363
3275184.413682014,205.0,0,33.90394971948117
3290330.362123258,206.0,0,33.8549305498348
3305466.860691316,207.0,0,33.79396199007201
3320592.609777294,208.0,0,33.73827180544156
3335708.434386283,209.0,0,33.74230852743027
3350824.040792223,210.0,0,33.72984033121067
3365942.086818092,211.0,0,33.71532164809843
3381050.996173905,212.0,0,33.6535132337651
3396149.618682779,213.0,0,33.61067820489333
3411237.086274065,214.0,0,33.57228398372353
3426315.660429597,215.0,0,33.5790714902861
3441396.073799022,216.0,0,33.57214875608867
3456475.767161924,217.0,0,33.55626949226162
3471546.173653036,218.0,0,33.46617125580594
3486601.566028349,219.0,0,33.42138376057518
3501651.453964386,220.0,0,33.37208977579161
3516693.128634393,221.0,0,33.37127276682784
3531737.677527517,222.0,0,33.3688323389909
3546774.190960251,223.0,0,33.31267730715816
3561791.120466106,224.0,0,33.24994350229096
3576800.953718223,225.0,0,33.19597133395897
3591799.813684769,226.0,0,33.15319325469587
3606793.766815986,227.0,0,33.15283751452595
3621790.37816526,228.0,0,33.14481891250654
3636773.239410326,229.0,0,33.09256471742589
3651743.162176386,230.0,0,33.01503273279021
3666699.880239338,231.0,0,32.96568268840698
3681654.309085965,232.0,0,32.97936141555277
3696617.007996228,233.0,0,32.99866186125352
3711575.92727603,234.0,0,32.97445296376082
3726526.726093452,235.0,0,32.8962481299888
3741456.763750426,236.0,0,32.83465278145727
3756376.947748765,237.0,0,32.78696223195048
3771295.829735704,238.0,0,32.80253833816527
3786215.735131893,239.0,0,32.79950287072158
3801133.611910097,240.0,0,32.78246399877298
3816043.609430067,241.0,0,32.70774786911438
3830938.160642266,242.0,0,32.66960746285842
3845824.219390243,243.0,0,32.62261023814055
3860709.573133372,244.0,0,32.66274573338912
3875596.706091117,245.0,0,32.62475823933369
3890479.646214917,246.0,0,32.59490190117526
3905344.497609638,247.0,0,32.51043683243393
3920192.779677298,248.0,0,32.44764571271895
3935033.029490188,249.0,0,32.4062596551548
3949875.185112193,250.0,0,32.46744454289839
3964722.340971224,251.0,0,32.41526059851667
3979558.241152596,252.0,0,32.40240642046611
3994384.875461534,253.0,0,32.33371981558061
4009194.909649774,254.0,0,32.26974693158127
4023998.454592474,255.0,0,32.24756952994451
4038799.786917977,256.0,0,32.27241880568614
4053596.640208244,257.0,0,32.243242612278
4068398.520738062,258.0,0,32.19757183874383
4083192.096402891,259.0,0,32.19236810605324
4097971.247562445,260.0,0,32.13622774575554
4112743.987074763,261.0,0,32.11632906898113
4127517.623395585,262.0,0,32.11772872433133
4142287.679291099,263.0,0,32.09109599346414
4157053.746160122,264.0,0,32.0387691308331
4171812.182373941,265.0,0,32.04381803421104
4186566.528554559,266.0,0,31.95911238617368
4201310.594467215,267.0,0,31.92181134850357
4216053.355499238,268.0,0,31.92774826248589
4230789.408257544,269.0,0,31.91824110892358
4245515.637891188,270.0,0,31.81003307821017
4260228.411963195,271.0,0,31.75260941147527
4274930.599502735,272.0,0,31.70297991262518
4289631.445229355,273.0,0,31.74016286974039
4304334.694582239,274.0,0,31.73985205286072
4319035.150099561,275.0,0,31.7010342252244
4333716.82398662,276.0,0,31.60213238721004
4348386.371527106,277.0,0,31.56417700672655
4363045.069932036,278.0,0,31.50102258394245
4377711.733236596,279.0,0,31.60879802766676
4392373.279075533,280.0,0,31.5480721651175
4407025.180797711,281.0,0,31.51684567982016
4421661.958733071,282.0,0,31.4875347038112
4436295.473029725,283.0,0,31.39401555982461
4450911.075304531,284.0,0,31.35542579736876
4465534.645078585,285.0,0,31.39267308705689
4480155.826623678,286.0,0,31.36871762048386
4494764.511615265,287.0,0,31.31226678725599
4509365.50311266,288.0,0,31.26542500804813
4523954.306862831,289.0,0,31.1868584690615
4538534.070499115,290.0,0,31.15637889307317
4553106.458046917,291.0,0,31.18510056606207
4567690.894141346,292.0,0,31.17468806615025
4582266.148722604,293.0,0,31.14485697366966
4596834.160813943,294.0,0,31.05208038969674
4611389.81995368,295.0,0,30.99725904790584
4625934.067155413,296.0,0,31.01811455476675
4640485.975650255,297.0,0,30.98131700578815
4655027.039812833,298.0,0,30.92149938588503
4669555.694623515,299.0,0,30.84800780845383
