time/s,cycle number,ox/red,Capacity/mA.h
1078552.837287303,67.0,0,37.38112374914212
1094200.338674448,68.0,0,37.34434954638888
1109838.095875345,69.0,0,37.31052974882969
1125470.26888445,70.0,0,37.27365370939505
1141090.109711193,71.0,0,37.22866397659898
1156702.82314812,72.0,0,37.18164892949548
1172306.405598182,73.0,0,37.14713201010893
1187904.84265551,74.0,0,37.1326747294193
1203491.026730224,75.0,0,37.0873878571908
1219071.790012613,76.0,0,37.03367907932411
1234641.446110915,77.0,0,36.99079541057677
1250197.486428708,78.0,0,36.94307154088297
1265746.539156452,79.0,0,36.91787405529366
1281288.484294381,80.0,0,36.89593606053371
1296825.069839992,81.0,0,36.86418492783948
1312352.055399384,82.0,0,36.80175806496226
1327868.2357742,83.0,0,36.76291619903397
1343371.990366742,84.0,0,36.71446305692375
1358867.574570961,85.0,0,36.70858164350166
1374361.41997778,86.0,0,36.67810059072628
1389849.500192751,87.0,0,36.64382287418155
1405326.768023245,88.0,0,36.58050763053129
1420796.83906386,89.0,0,36.5429492175839
1436253.031924352,90.0,0,36.53394064685696
1451710.016983595,91.0,0,36.49821168969935
1467158.560255017,92.0,0,36.46642036012182
1482592.822346877,93.0,0,36.38793457970638
1498020.899447605,94.0,0,36.34016707375292
1513436.828165613,95.0,0,36.30086226622137
1528848.85348925,96.0,0,36.2916339953774
1544250.031628393,97.0,0,36.25321185959623
1559644.507577098,98.0,0,36.22059706605069
1575028.302141074,99.0,0,36.15509017737872
1590406.612112746,100.0,0,36.11277773165892
1605768.203908429,101.0,0,36.10446804042518
1621127.5065073,102.0,0,36.07331588144594
1636486.122707151,103.0,0,36.05166604402456
1651837.159117941,104.0,0,35.99233997463566
1667175.847346328,105.0,0,35.93600690851809
1682508.621983132,106.0,0,35.90847947828418
1697828.098438952,107.0,0,35.99566413938561
1713157.613680501,108.0,0,35.83069766399036
1728467.101950686,109.0,0,35.79688492151941
1743764.06783881,110.0,0,35.7444809135199
1759051.807340119,111.0,0,35.72235753662912
1774328.962856472,112.0,0,35.68096337715952
1789595.431588087,113.0,0,35.62714613423873
1804858.089325093,114.0,0,35.62129228818127
1820113.507072518,115.0,0,35.573852792191
1835364.156026762,116.0,0,35.52301458447774
1850606.11379341,117.0,0,35.49782519532863
1865833.854180366,118.0,0,35.47091250293064
1881060.251969273,119.0,0,35.44101544022794
1896282.998963514,120.0,0,35.43608174978094
1911497.837968897,121.0,0,35.39097860741926
1926714.16637234,122.0,0,35.38346090575703
1941908.724406824,123.0,0,35.30449439468931
1957101.664243639,124.0,0,35.31620440121003
1972306.105864175,125.0,0,35.28910991120534
1987490.930712771,126.0,0,35.26419589534845
2002675.899961401,127.0,0,35.22028673696264
2017843.800834239,128.0,0,35.20186513264679
2033006.736914117,129.0,0,35.16184882480252
2048164.228201825,130.0,0,35.15487565474018
2063318.517694123,131.0,0,35.15360343816334
2078466.364795674,132.0,0,35.11587931913627
2093604.400511242,133.0,0,35.05412008154982
2108732.122683533,134.0,0,35.02283053379865
2123850.801661525,135.0,0,35.01182768033719
2138968.546443101,136.0,0,34.99961607580096
2154313.468140624,137.0,0,34.97858173829272
2169417.361613892,138.0,0,34.92389716902247
2184512.302619129,139.0,0,34.86962521690459
2199599.164963096,140.0,0,34.83610417043138
2214679.986460235,141.0,0,34.84138246348825
2229761.039749131,142.0,0,34.81914066841636
2244835.670199782,143.0,0,34.80359593472757
2259902.052383278,144.0,0,34.74637086138827
2274959.96750598,145.0,0,34.70525938896098
2290009.577764235,146.0,0,34.66959397572495
2305052.111767747,147.0,0,34.63859611943349
2320090.835742839,148.0,0,34.64175556268689
2335121.982260093,149.0,0,34.59520937990612
2350147.779333949,150.0,0,34.54843050548974
2365158.769696195,151.0,0,34.5075043991199
2380164.330015711,152.0,0,34.46301069712229
2395164.2896933,153.0,0,34.44622265470511
2410158.814126007,154.0,0,34.41967747430756
2425144.680096924,155.0,0,34.3682094726826
2440119.863783993,156.0,0,34.32006410740705
2455089.73163056,157.0,0,34.28190143497467
2470047.335981049,158.0,0,34.27997481277716
2485007.32755179,159.0,0,34.26475817055761
2499959.052658528,160.0,0,34.23676010971579
2514905.847126536,161.0,0,34.1857483264944
2529839.82009808,162.0,0,34.145381270465
2544767.08121895,163.0,0,34.10510226272758
2559688.556693986,164.0,0,34.10839780056473
2574607.964752924,165.0,0,34.06957691065848
2589518.515543316,166.0,0,34.04879967058054
2604424.309377812,167.0,0,33.99435334975396
2619322.615474768,168.0,0,33.95396050402326
2634209.54296501,169.0,0,33.91397450814694
2649091.648020461,170.0,0,33.90728312871506
2663973.247669823,171.0,0,33.90762180405596
2678847.79138343,172.0,0,33.8603979070519
2693710.982492458,173.0,0,33.80468294406167
2708561.766905777,174.0,0,33.76567611444264
2723404.133655071,175.0,0,33.71487651439155
2738244.76359145,176.0,0,33.72408237571039
2753085.747329677,177.0,0,33.7161286742028
2767921.578828134,178.0,0,33.67500200886954
2782744.004623793,179.0,0,33.60840775725432
2797555.935138702,180.0,0,33.5679433657244
2812362.953017347,181.0,0,33.53828466997322
2827165.640061662,182.0,0,33.52942687581385
2841965.790686667,183.0,0,33.51772698053059
2856760.979274239,184.0,0,33.48310544834228
2871540.619540311,185.0,0,33.41713650213369
2886315.071569063,186.0,0,33.37798520740976
2901078.718715351,187.0,0,33.34940032088934
2915837.914025292,188.0,0,33.33183827928463
2930592.48150086,189.0,0,33.30574118162075
2945339.176917642,190.0,0,33.25098917702832
2960087.324742965,191.0,0,33.22263336445614
2974818.609704025,192.0,0,33.20191474577839
2989548.757855162,193.0,0,33.16902533005057
3004271.264883194,194.0,0,33.16236372749627
3018993.967114892,195.0,0,33.13723111589606
3033706.3320648,196.0,0,33.10172175759973
3048414.524583548,197.0,0,33.07274412650591
3063113.978300672,198.0,0,33.04122717793825
3077811.29860048,199.0,0,33.04647815570069
3092513.329538204,200.0,0,33.0474564631924
3107208.859224521,201.0,0,33.03350412574005
3121897.541857608,202.0,0,32.9703764783567
3136572.713186946,203.0,0,32.93350578012129
3151255.692577235,204.0,0,32.89968038250731
3165915.683388457,205.0,0,32.88837093154097
3180576.287205417,206.0,0,32.87069078026416
3195232.126986831,207.0,0,32.85151487348047
3209886.43695578,208.0,0,32.82216254859971
3224533.170266896,209.0,0,32.7664423200997
3239168.898692936,210.0,0,32.73435434649276
3253799.889881924,211.0,0,32.72866044600974
3268428.193452857,212.0,0,32.71164933515464
3283053.22699631,213.0,0,32.6822652005068
3297669.790075582,214.0,0,32.64183893738172
3312375.085236661,215.0,0,32.61325117794924
3326976.599600293,216.0,0,32.57330696078112
3341571.302712258,217.0,0,32.56727193464318
3356161.676989481,218.0,0,32.53943478398046
3370755.4369452,219.0,0,32.51226484838872
3385343.628807485,220.0,0,32.45367483882863
3399924.165661812,221.0,0,32.48042226031027
3414497.48585961,222.0,0,32.41801430656518
3429072.057667296,223.0,0,32.41000227343114
3443639.432020605,224.0,0,32.39985393417233
3458204.203353554,225.0,0,32.37259563849048
3472756.586188726,226.0,0,32.30451700248337
3487299.969157044,227.0,0,32.26798413074576
3501852.750197076,228.0,0,32.24442862633344
3516383.037263829,229.0,0,32.21176079152175
3530914.415138438,230.0,0,32.13909886289763
3545511.238916732,231.0,0,32.17545422242993
3560025.615059234,232.0,0,32.1253349676891
3574532.168743819,233.0,0,32.11001639674038
3589028.801151332,234.0,0,32.04914256830386
3603513.703669395,235.0,0,32.02812416498314
3617995.536403421,236.0,0,32.0194911983795
3632473.704870109,237.0,0,31.98247360799412
3646943.332110368,238.0,0,31.93805453850723
3661404.780489322,239.0,0,31.90730355253772
3675858.032403756,240.0,0,31.90208834836407
3690314.615543954,241.0,0,31.89207686429427
3704763.071221702,242.0,0,31.87423700150512
3719206.902865902,243.0,0,31.84931288611434
3733643.18705,244.0,0,31.79606298317803
3748073.693190392,245.0,0,31.7593188374617
3762494.482454386,246.0,0,31.72040204229779
3776913.553905804,247.0,0,31.74321190200848
3791328.896561891,248.0,0,31.71588229202183
3805741.192562737,249.0,0,31.69727387155745
3820146.708309975,250.0,0,31.64107716627585
3834544.235027216,251.0,0,31.61341516795902
3848938.454120129,252.0,0,31.61509573036704
3863333.265216541,253.0,0,31.5973361332478
3877719.270644203,254.0,0,31.57525896786416
3892106.377081916,255.0,0,31.55533268598854
3906479.488012116,256.0,0,31.48803139032238
3920846.627897203,257.0,0,31.46757097936757
3935204.255709084,258.0,0,31.43301877522483
3949561.410117373,259.0,0,31.46148531899344
3963920.728941932,260.0,0,31.43410504622734
3978273.892919227,261.0,0,31.4014455789757
3992620.051241081,262.0,0,31.35950954139797
4006958.921134442,263.0,0,31.33636785268828
4021290.765572477,264.0,0,31.29602950513499
4035620.285393529,265.0,0,31.30612334940679
4049947.512396399,266.0,0,31.31370518617844
4064260.054885764,267.0,0,30.85330316681799
4078547.731585126,268.0,0,31.26440986036345
4092867.13892895,269.0,0,31.23091130031498
4107182.243839186,270.0,0,31.19961869741526
4121489.039084613,271.0,0,31.19121480164298
4135792.753106684,272.0,0,31.19748560438455
4150095.210519969,273.0,0,31.14344667787973
4164390.74847866,274.0,0,31.11939731730775
4178677.944592923,275.0,0,31.08399246317675
4192964.07769721,276.0,0,31.10405154035527
4207248.102429293,277.0,0,31.05356158996458
4221528.722678348,278.0,0,31.04637257223851
4235804.54446635,279.0,0,31.00496082123649
4250069.764551789,280.0,0,30.95339198283006
4264329.132138208,281.0,0,30.91929417358822
4278578.040022012,282.0,0,30.89702885916899
4292828.361123055,283.0,0,30.92643120205647
4307076.572971128,284.0,0,30.90753192865284
4321317.367329925,285.0,0,30.88908930217026
4335554.586467557,286.0,0,30.82646681001115
4349784.530718196,287.0,0,30.79840572580078
4364007.610303454,288.0,0,30.75882175501931
4378232.557491362,289.0,0,30.78301795614278
4392458.596891247,290.0,0,30.84013090941916
4406681.813476413,291.0,0,30.80728074759212
4420904.566256426,292.0,0,30.76784478403049
4435124.239997998,293.0,0,30.73695220643869
4449338.909081727,294.0,0,30.70716115908685
4463562.42125538,295.0,0,30.75339672472168
4477796.79655847,296.0,0,30.71015974094218
4492077.809653521,297.0,0,30.68718873789512
4506304.031291794,298.0,0,30.65078765546291
4520494.951896816,299.0,0,30.61000010787542
4534676.981394425,300.0,0,30.61396766162442
4548866.503983947,301.0,0,30.61793884279506
4563055.45236491,302.0,0,30.58285272156437
4577237.301660657,303.0,0,30.5523716651018
4591415.974716056,304.0,0,30.52940239170036
4605575.199344233,305.0,0,30.46675635504695
4619734.794185609,306.0,0,30.43876676504729
4633889.533376485,307.0,0,30.45148785134927
4648041.891330838,308.0,0,30.41743096559311
4662190.198236004,309.0,0,30.41544113726929
4671676.817309499,310.0,1,14.21223550428093
