time/s,cycle number,ox/red,Capacity/mA.h
4149367.298481304,298.0,0,11.20058324739075
4159902.581840836,299.0,0,11.03550997380617
4170422.566883422,300.0,0,10.97027985666824
4180933.768257335,301.0,0,10.9027441331249
4191428.516705673,302.0,0,10.77795287494744
4201902.794776946,303.0,0,10.72226094278336
4212401.938810591,304.0,0,10.75625026165475
4222876.41820243,305.0,0,10.65104548175388
4233340.506604453,306.0,0,10.57749235024515
4243780.835115761,307.0,0,10.44920546694438
4254207.100251548,308.0,0,10.39362052949312
4264625.899299741,309.0,0,10.36440102720514
4275045.461554196,310.0,0,10.34036225343239
4285473.282911122,311.0,0,10.41617199661382
4295904.952716272,312.0,0,10.38451605682246
4306330.512643784,313.0,0,10.3403303692326
4316751.826520801,314.0,0,10.25611608528136
4327137.979766682,315.0,0,10.00301428359476
4337504.421970129,316.0,0,9.954889189206012
4347869.422156364,317.0,0,9.915242269023466
4358225.596031629,318.0,0,9.843833699837155
4368571.385783285,319.0,0,9.781137474700088
4378929.063278072,320.0,0,9.948625563106118
4389254.292176872,321.0,0,9.70171973243882
4399316.826852977,322.0,0,9.711808431181153
4409369.627469197,323.0,0,9.872423838838364
4419656.824099958,324.0,0,9.535293643543245
4429939.656739101,325.0,0,9.504331291740836
4439902.516390402,326.0,0,9.55195507401064
4449920.592579477,327.0,0,9.558052876312262
4459875.59173318,328.0,0,9.668360283637572
4469917.947362863,329.0,0,9.78647239144644
4480224.382692307,330.0,0,9.573665506783382
4490504.942504518,331.0,0,9.33706076064344
4500784.950709511,332.0,0,9.301092109307197
4510742.158690915,333.0,0,9.314180424574957
4520699.516075697,334.0,0,9.250388202379842
4530667.292648166,335.0,0,9.23473761767154
4540845.608741246,336.0,0,9.141311977904856
4551093.320147991,337.0,0,9.384400785942928
4561074.682688192,338.0,0,9.273813913360176
4571062.084102981,339.0,0,9.286695030385347
4581033.929927677,340.0,0,9.244344312260957
4591220.55992217,341.0,0,9.079865119746746
4601180.363798827,342.0,0,9.065351909759944
4611113.55774685,343.0,0,9.027656684199451
4621050.576342396,344.0,0,8.987012126081261
4630921.424326986,345.0,0,8.990828485527464
4641121.702551946,346.0,0,8.975431624274783
4651068.326667547,347.0,0,8.975095081218733
4661005.324462771,348.0,0,8.95799363503138
4670919.911785156,349.0,0,8.896995076526212
