time/s,cycle number,ox/red,Capacity/mA.h
1715573.765449468,111.0,0,32.89887166008125
1730479.808310486,112.0,0,32.85306663145317
1745378.520382054,113.0,0,32.80703489804672
1760271.744661378,114.0,0,32.7334539043672
1775139.627177007,115.0,0,32.68134031435864
1790003.884897832,116.0,0,32.68864857048499
1804877.230005607,117.0,0,32.72045570399775
1819743.213123903,118.0,0,32.6484570318425
1834593.87066418,119.0,0,32.58965405536735
1849428.515027355,120.0,0,32.52301222122998
1864257.883798093,121.0,0,32.66622305864973
1879115.16692888,122.0,0,32.6988532042321
1893980.038848817,123.0,0,32.73228762912962
1908844.251769721,124.0,0,32.6435724494502
1923676.538533259,125.0,0,32.46152156532843
1938485.026530866,126.0,0,32.39148548569657
1953288.566935584,127.0,0,32.51916818451391
1968121.897297744,128.0,0,32.58236725051245
1982961.39805102,129.0,0,32.56737791125276
1997787.344023671,130.0,0,32.41632320493735
2012573.203653753,131.0,0,32.28180671665068
2027341.902105927,132.0,0,32.19617465577019
2042096.244378706,133.0,0,32.35413339511533
2056894.581590872,134.0,0,32.4036086762653
2071697.57879642,135.0,0,32.41264389506274
2086493.251812428,136.0,0,32.19930724281525
2101238.515364714,137.0,0,32.11455146320515
2115974.751113793,138.0,0,32.04681382703609
2130701.606989004,139.0,0,32.22602530145434
2145795.207485288,140.0,0,32.35701667967651
2160579.701405011,141.0,0,32.28244605962247
2175333.405487046,142.0,0,32.04891480624602
2190052.586924322,143.0,0,31.96107792311268
2204751.901609719,144.0,0,31.91122019114987
2219475.761462294,145.0,0,32.10658777509143
2234221.64168562,146.0,0,32.1689017015512
2248971.957943279,147.0,0,32.15735056859335
2263700.346649341,148.0,0,31.92556321624248
2278403.779180873,149.0,0,31.87201561491226
2293094.968019854,150.0,0,31.82755784445618
2307781.781822681,151.0,0,31.8782474014956
2322493.544602484,152.0,0,31.99590826131526
2337204.821977906,153.0,0,31.84475411881596
2351880.566896372,154.0,0,31.71867424457124
2366536.959678981,155.0,0,31.64521135464648
2381175.189121973,156.0,0,31.55057591175545
2395799.30106464,157.0,0,31.60953395734277
2410438.671516478,158.0,0,31.58791789119384
2425060.756645163,159.0,0,31.47968897097181
2439654.06396056,160.0,0,31.37955017180294
2454231.50516018,161.0,0,31.31314992952817
2468805.009928811,162.0,0,31.48355011154088
2483418.647593573,163.0,0,31.48882041850662
2498034.377474234,164.0,0,31.54634128626974
2512646.159924686,165.0,0,31.46110194883726
2527224.795932237,166.0,0,31.27480509732309
2541779.145563543,167.0,0,31.20275261104668
2556323.311916355,168.0,0,31.24755014635386
2570891.1398433,169.0,0,31.35091879109064
2585465.01661551,170.0,0,31.33202252981058
2600030.860726111,171.0,0,31.26067781554073
2614569.208239734,172.0,0,31.07767423228283
2629090.00482196,173.0,0,31.05681130546019
2643604.013754003,174.0,0,31.09778470749491
2658135.595218606,175.0,0,31.2352734889255
2672687.323229052,176.0,0,31.22957802223032
2687227.388550043,177.0,0,31.0851353190443
2701727.071373262,178.0,0,30.92484300944475
2716202.357611261,179.0,0,30.83761128236264
2730668.804579027,180.0,0,30.92513689685692
2745161.295943949,181.0,0,31.04529680696779
2759665.575802647,182.0,0,31.03222651897221
2774157.198761027,183.0,0,30.90312462084495
2788617.08487805,184.0,0,30.75194792514585
2803056.574839942,185.0,0,30.67939873975118
2817490.671161324,186.0,0,30.78744639410995
2831945.941044621,187.0,0,30.81818019296731
2846410.34199699,188.0,0,30.82216469935187
2860861.461049207,189.0,0,30.68209347805871
2875273.893402755,190.0,0,30.54901102879883
2889667.002807074,191.0,0,30.46555295437708
2904043.078281082,192.0,0,30.40185690494964
2918411.799898811,193.0,0,30.42561380847889
2932780.480517536,194.0,0,30.42380454844371
2947142.825485952,195.0,0,30.29779581838102
2961474.363617979,196.0,0,30.21637088984172
2975789.105619632,197.0,0,30.13971279114869
2990094.793552626,198.0,0,30.08154582917568
3004393.416430548,199.0,0,30.12989286890373
3018695.021332175,200.0,0,30.1105673319342
3032985.587348856,201.0,0,30.03775411227329
3047260.854048379,202.0,0,29.97516241187417
3061520.147425219,203.0,0,29.92896341621018
3075786.954859812,204.0,0,30.12663088561709
3090091.943586368,205.0,0,30.23400102494137
3104416.402263463,206.0,0,30.23469121863683
3118739.045127321,207.0,0,30.14482058622188
3133023.596897788,208.0,0,29.9581867141304
3147284.515286233,209.0,0,29.89193525420978
3161536.687207103,210.0,0,29.94962510138749
3175810.403094858,211.0,0,30.03257306612359
3190091.869841613,212.0,0,30.03789146718555
3204369.823361032,213.0,0,29.9603408019706
3218615.821033768,214.0,0,29.80734736523309
3232849.115010001,215.0,0,29.74995115850025
3247069.637688607,216.0,0,29.73704117152276
3261311.575530343,217.0,0,29.87723496757812
3275570.3779037,218.0,0,29.91548815122945
3289833.745510426,219.0,0,29.91700871210903
3304069.697706699,220.0,0,29.75088581324218
3318302.892281011,221.0,0,29.6654121745415
3332515.288096938,222.0,0,29.616970436473
3346744.536642015,223.0,0,29.77625197286522
3360992.072528102,224.0,0,29.79162250639935
3375240.215018772,225.0,0,29.78940590777803
3389464.79432622,226.0,0,29.52460984043455
3403650.453736685,227.0,0,29.45142265469024
3417824.587457113,228.0,0,29.39834933713957
3432016.166714415,229.0,0,29.59365575928073
3446219.632861137,230.0,0,29.62328648103415
3460432.241478272,231.0,0,29.62019732834625
3474615.641070902,232.0,0,29.39546863232124
3488773.495667485,233.0,0,29.32215099704738
3502911.976715487,234.0,0,29.23073073277706
3517033.798233651,235.0,0,29.25737707090551
3531170.904271036,236.0,0,29.33560550843811
3545324.873237424,237.0,0,29.2993518479538
3559450.802387346,238.0,0,29.18292714130912
3573559.900008261,239.0,0,29.08756630083045
3587595.413864166,240.0,0,29.05262993826251
3601679.131090581,241.0,0,29.00447959945089
3615765.115534522,242.0,0,29.08748936149254
3629848.825360321,243.0,0,29.06472491992697
3643919.609688275,244.0,0,28.94039527478877
3657976.692110509,245.0,0,28.86118924213115
3672012.540167488,246.0,0,28.77746403680718
3686065.146554694,247.0,0,28.98977822144657
3700147.922774896,248.0,0,29.06101427411014
3714232.043603946,249.0,0,29.02114990005913
3728302.066925831,250.0,0,28.85222359995736
3742315.097809382,251.0,0,28.77693187660851
3756324.876668334,252.0,0,28.71040956263138
3770329.554687299,253.0,0,28.85676257763588
3784364.668740019,254.0,0,28.86474838133361
3798418.401334941,255.0,0,28.86362911614948
3812461.62065009,256.0,0,28.74919586239496
3826489.679248497,257.0,0,28.63836261795976
3840496.564082526,258.0,0,28.59157817290329
3854494.11304637,259.0,0,28.65090284752066
3868516.10999804,260.0,0,28.75110888687047
3882529.885087028,261.0,0,28.74351927642607
3896541.966762532,262.0,0,28.61199705153701
3910538.765519638,263.0,0,28.4387462324532
3924517.547938507,264.0,0,28.37626745659509
3938490.284511901,265.0,0,28.30626654675591
3952467.135516688,266.0,0,28.5358137226732
3966465.245283592,267.0,0,28.46134346277871
3980452.589367576,268.0,0,28.48983336635377
3994435.519019678,269.0,0,28.33209348477892
4008403.918159962,270.0,0,28.25102432767828
4022367.467061743,271.0,0,28.143480281492
4036329.630951688,272.0,0,28.37187815130531
4050305.04174494,273.0,0,28.31773908609814
4064271.219467014,274.0,0,28.28524736480752
4078233.973762117,275.0,0,28.15657896024024
4092192.842627369,276.0,0,28.07669848409356
4106143.215628859,277.0,0,28.03549022502598
4120095.674845368,278.0,0,28.01913365517722
4134049.8112748,279.0,0,28.09267085000192
4148004.50290965,280.0,0,28.07104538242087
4161955.599916123,281.0,0,27.92505801780403
4175888.010978982,282.0,0,27.85670066297655
4189822.378256053,283.0,0,27.79382637964886
4203750.660471275,284.0,0,27.72095496722964
4217681.438940853,285.0,0,27.81681951745906
4231616.598261826,286.0,0,27.83992406557042
4245544.984501049,287.0,0,27.70254866555024
4259459.849774182,288.0,0,27.58393953915957
4273369.640384153,289.0,0,27.50160242995874
4287282.988839325,290.0,0,27.74292982935125
4301213.025098719,291.0,0,27.83341210691324
4315145.993794169,292.0,0,27.82781823265078
4329074.080428801,293.0,0,27.74143065157486
4342997.110201232,294.0,0,27.57016970896914
4356915.170513794,295.0,0,27.52585348962659
4370823.551307999,296.0,0,27.55868196513624
4384739.854399472,297.0,0,27.59624945370783
4398660.810349882,298.0,0,27.54300208180407
4412577.915449917,299.0,0,27.67651628515197
4426502.26564151,300.0,0,27.40416809487152
4440411.417445391,301.0,0,27.33750966266719
4454312.786955357,302.0,0,27.25290676383968
4468214.059461109,303.0,0,27.4732688038156
4482122.471856073,304.0,0,27.47185336238566
4496032.002666024,305.0,0,27.33284547533801
4509924.980271168,306.0,0,27.16398836258231
4523810.22998099,307.0,0,27.13714789060127
4537689.796418786,308.0,0,27.05007137097214
4551568.097843342,309.0,0,27.24795775188488
4565464.016083505,310.0,0,27.20200199362902
4579357.415292531,311.0,0,27.22418086943314
4593240.495177213,312.0,0,27.08105637184229
4607120.471220251,313.0,0,26.99256187685651
4620998.06343364,314.0,0,26.93706288838874
4634879.067491703,315.0,0,27.05647519877881
4648768.184048042,316.0,0,27.12161560487452
4662669.097348295,317.0,0,27.1238077569775
4672218.810623944,318.0,1,16.91330118580245
